endpoint,ep_short,fraction,n_train,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,MeanPredictor,baseline,-0.003888481823650425,0.6748287927532612,0.4553938995288241,0.5741672052538277,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,BayesianRidge,baseline,0.11503840434490464,0.633596953910027,0.40144510000406497,0.5004704472338136,0.44049081246534605,0.3957704472690736
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,RandomForest,baseline,0.08021503532514307,0.6459427403151059,0.4172420237657884,0.4979617013547448,0.3950199736063059,0.26408077171355776
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,LightGBM,baseline,0.052484950223163795,0.6556075208334569,0.4298212213733916,0.5156055277604525,0.3987964442845908,0.32892757814694307
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,LightGBM,tuned,0.056924325364858586,0.6540698645951369,0.42780738777150074,0.5155533031335454,0.39846157833766704,0.32629907254850526
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,1,RandomForest,tuned,0.09246987627870051,0.6416251714673699,0.41168286066053184,0.4999795520152811,0.39942900128726005,0.2592823125858622
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,MeanPredictor,baseline,-0.0012123279141655896,0.6739287172375514,0.4541799159174515,0.5770217568605972,,1.4775063286053677e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,BayesianRidge,baseline,0.24838564014721376,0.5839133478021519,0.3409547977415168,0.4544349271203534,0.5394495747502489,0.42940823578001974
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,RandomForest,baseline,0.13918808850495645,0.6248920543261086,0.39049007955990434,0.49490776288340255,0.4201362971657582,0.28301834382927266
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,LightGBM,baseline,0.06296850917312602,0.6519705245378169,0.4250655648661161,0.5149006171742313,0.39756681912146175,0.3251734878208469
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,LightGBM,tuned,0.0879718684642048,0.6432132553048704,0.41372329179988837,0.5052862599043227,0.4206887007405941,0.3349008251238133
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,2,RandomForest,tuned,0.1556245589715387,0.6188974099105207,0.38303400399395104,0.49358228783090485,0.44690182129458794,0.27311953431586306
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,MeanPredictor,baseline,-0.0004570528709424426,0.6736744766755166,0.45383730052403115,0.5841239510663686,,2.957243484916927e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,BayesianRidge,baseline,0.09909642727746992,0.6392783889240761,0.4086768585453623,0.513472708154308,0.42501086226966317,0.35373319420580945
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,RandomForest,baseline,0.1706999456732653,0.6133476639005087,0.3761953568122114,0.4970317735474102,0.46367605274191365,0.2891179742839621
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,LightGBM,baseline,0.015601007561903746,0.668246124634807,0.4465528830894381,0.5314827686747129,0.34573766049687715,0.2725508190062892
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,LightGBM,tuned,0.05047304585981349,0.6563031932610438,0.43073388148464303,0.5239176337128806,0.3671515717694389,0.28923128408883797
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,3,RandomForest,tuned,0.17583368667767563,0.6114462675055619,0.37386653804648307,0.4978212214549576,0.4686121748209346,0.2774664418249553
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,MeanPredictor,baseline,-0.007484116678499797,0.6760362322033432,0.45702498725169255,0.5717487447432428,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,BayesianRidge,baseline,0.17595913562084287,0.6113997306561829,0.373809630646453,0.4731519752993368,0.48347824465722244,0.43976368493953666
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,RandomForest,baseline,0.15048572812650052,0.6207778440504451,0.3853651316639187,0.48156804642555767,0.4540183102199366,0.3044222044766917
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,LightGBM,baseline,0.11023643983108167,0.6353136351528297,0.4036234150111028,0.4941002017352715,0.430180135952251,0.3631802150540259
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,LightGBM,tuned,0.12583893868386242,0.6297187101883945,0.3965456539613352,0.48933698389477664,0.4483343935192456,0.3756420217562961
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,4,RandomForest,tuned,0.16620359422169617,0.6150081597635165,0.3782350365757071,0.4820372679192812,0.48379795205685994,0.29816781209377724
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,MeanPredictor,baseline,-0.0008887906342449625,0.6738198199159988,0.4540331497116291,0.5776078148951612,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,BayesianRidge,baseline,0.16250573506604238,0.6163704213416167,0.37991249630484203,0.4831502569257905,0.46884563255697825,0.4188762475459169
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,RandomForest,baseline,0.17149806562071823,0.6130524493762923,0.3758333056862715,0.49489834604168237,0.440625212786999,0.28227715622563987
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,LightGBM,baseline,0.0712316024838997,0.649089499310305,0.42131717811490244,0.5161155712609872,0.39437404133122067,0.32870430380743315
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,LightGBM,tuned,0.09843048391041909,0.6395146209535877,0.408978950413411,0.5117600901998883,0.4076795113210691,0.33369776765589976
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,5,RandomForest,tuned,0.16190616505094246,0.6165910145561584,0.3801844792313927,0.4967048513081953,0.4441389948995969,0.26011629319987367
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,MeanPredictor,baseline,-0.0003478167229422624,0.6736376976786173,0.45378774773374814,0.583766078866107,,-1.4787832052425027e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,BayesianRidge,baseline,0.1918311679408028,0.6054829486770784,0.3666096011386896,0.47395386073686985,0.5063827993528033,0.45721709882700007
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,RandomForest,baseline,0.09355483287069111,0.641241523793345,0.41119069183681095,0.5103502167663326,0.3929370602997229,0.30872574205350617
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,LightGBM,baseline,-0.024802100684992556,0.6818217830021522,0.46488094377623396,0.5355945734090308,0.3773211692933602,0.324503698918801
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,LightGBM,tuned,0.03120687654569365,0.6629280453014865,0.43947359324724977,0.5220394914617342,0.4034974563542953,0.3449130053986767
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,6,RandomForest,tuned,0.1400779642121769,0.6245689755916715,0.3900864052716299,0.5009468516254815,0.4150508094822751,0.29712893624349207
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,MeanPredictor,baseline,-0.0016737305976495254,0.6740839873501162,0.4543892220018316,0.586708220429667,,1.4768257423385436e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,BayesianRidge,baseline,0.13755492204153674,0.625484558410409,0.39123093280986426,0.49959178031896057,0.41779320832536226,0.3591728271136759
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,RandomForest,baseline,0.14269062931684073,0.6236194529396386,0.3889012220847341,0.5058735345299812,0.3968763679164221,0.24693032355935998
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,LightGBM,baseline,0.09438521725252091,0.6409477393645667,0.4108140045965486,0.5184771508457813,0.3763249284356766,0.3024458931579379
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,LightGBM,tuned,0.10856271810156448,0.6359108941865286,0.40438266534511036,0.5120553633718595,0.39496190089236594,0.31988619116899114
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,7,RandomForest,tuned,0.15498957867447982,0.6191300752552416,0.3833220500855611,0.5047397905014753,0.4232038345433145,0.2442840584136283
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,MeanPredictor,baseline,-0.01620180451534292,0.6789547788351288,0.46097959170305863,0.5680157926548078,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,BayesianRidge,baseline,0.1543163082114598,0.6193766751694135,0.38362746574391715,0.4832134628964707,0.4818430677643504,0.4124695931322852
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,RandomForest,baseline,0.08105622689243064,0.6456472985015399,0.4168604340623365,0.4956356128526464,0.4074218971890614,0.28579560409883104
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,LightGBM,baseline,0.05996720485851659,0.653013817958889,0.42642704644524504,0.5111527114971612,0.398101145487179,0.351338137690905
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,LightGBM,tuned,0.07653972310758494,0.6472319951363069,0.41890925552812447,0.5058788564444504,0.402973441060573,0.3525293862261635
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,8,RandomForest,tuned,0.11081939149317299,0.6351054799539126,0.4033589706674897,0.49421643613130134,0.4277758773309296,0.27882017316735525
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,MeanPredictor,baseline,-0.03011764536463879,0.683587766228505,0.4672922341372773,0.5643383116905186,,1.4360471907529104e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,BayesianRidge,baseline,0.1749871475759398,0.6117602091929596,0.3742505535518137,0.4703162709611855,0.5129448261550484,0.44236186125231647
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,RandomForest,baseline,0.1252924145318811,0.6299155290153717,0.39679357369471563,0.48119326597342155,0.4509211853168054,0.2839356210729371
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,LightGBM,baseline,0.11767965651108281,0.6326507321337576,0.4002469488693794,0.49174668554171774,0.43878102715691103,0.36574623249836946
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,LightGBM,tuned,0.11202549186590671,0.6346745996134003,0.40281184739443,0.491215121124347,0.431740492914811,0.35270685902545357
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.1,211,9,RandomForest,tuned,0.14193147809459616,0.6238955007283821,0.38924559582911855,0.47559861708268075,0.4796079531268746,0.2893617515463329
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,MeanPredictor,baseline,-0.0021140660330623007,0.6742321346177077,0.4545889713511508,0.5758342716218209,,1.4761768155064363e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,BayesianRidge,baseline,0.2500135510554061,0.5832806602047634,0.34021632856890466,0.4502996273212456,0.5459607758578761,0.4419424658945361
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,RandomForest,baseline,0.17946657030562252,0.61009716698562,0.37221855316387953,0.4759891995909073,0.48959475627985105,0.3133478101556815
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,LightGBM,baseline,0.1832966901348928,0.6086715830640127,0.37048109602965135,0.47344245417899855,0.5016714621764313,0.4174091675604152
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,LightGBM,tuned,0.19284498851200194,0.6051030505176608,0.3661497017457787,0.46576589763437776,0.5110070458841726,0.42567230612932716
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,0,RandomForest,tuned,0.18534881571849593,0.6079063993474307,0.369550190367558,0.492517285400978,0.46968478341931275,0.2929428460461796
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,MeanPredictor,baseline,-6.158789479870919e-05,0.6735413170397926,0.45365790575969833,0.5803061972375946,,-1.4792064495596912e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,BayesianRidge,baseline,0.30688481758765607,0.5607297190019015,0.31441781777195144,0.42756152090673266,0.5911777294289688,0.5204459855600303
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,RandomForest,baseline,0.19573529285264368,0.6040186860364912,0.36483857308124934,0.4684731451241399,0.49182314279507283,0.3649050792007399
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,LightGBM,baseline,0.23830310382645192,0.5878167557721397,0.34552853836648334,0.4511547168275197,0.5305961764810786,0.4683200898325476
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,LightGBM,tuned,0.24053918651715478,0.5869533067015198,0.3445141842478483,0.44466908626371077,0.5385201211386252,0.4680517765100132
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,1,RandomForest,tuned,0.2127026376579203,0.5976133172932231,0.3571416770062106,0.4843851941644438,0.4852163699267526,0.3338275109562708
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,MeanPredictor,baseline,-0.0021601795074155383,0.6742476472372964,0.4546098898050297,0.5757828353304584,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,BayesianRidge,baseline,0.3184311033325403,0.5560396357662644,0.30918007654308,0.43377629416648467,0.5950930912722474,0.49961423523712717
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,RandomForest,baseline,0.22782428221522133,0.5918463025777413,0.35028204587494327,0.4638655035482609,0.5321610728679959,0.3580896596175225
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,LightGBM,baseline,0.2687077500819187,0.5759653458927534,0.3317360796693591,0.45098125862096167,0.5371967590148076,0.47917948468577287
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,LightGBM,tuned,0.2942010984780292,0.5658370196984901,0.3201715328612694,0.43591870285835216,0.5698013501639068,0.4980068916034207
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,2,RandomForest,tuned,0.22679887082561123,0.5922391435986268,0.3507472032104349,0.48343416150313834,0.5243921182074336,0.3153435989690531
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,MeanPredictor,baseline,-0.0013028495287032982,0.6739591821724261,0.4542209792345254,0.5768765944091876,,-1.4773727563715342e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,BayesianRidge,baseline,0.29495233888595784,0.5655358058508119,0.3198307476993272,0.44038647810064496,0.5708644745417581,0.4679772733238083
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,RandomForest,baseline,0.22842940886526486,0.5916143526760173,0.35000754229226294,0.4711695845088279,0.5229810769535063,0.34654903199771536
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,LightGBM,baseline,0.23306691610917019,0.5898337308354421,0.3479038300312568,0.4568693911606838,0.5217196456654609,0.4382728192500911
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,LightGBM,tuned,0.2463071185678921,0.5847201701825361,0.3418976774182939,0.4577539277693308,0.5284747103664962,0.44885061453858716
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,3,RandomForest,tuned,0.2230360189055347,0.5936784867293003,0.35245414560519206,0.4882589149932203,0.515659015521697,0.30842737166872586
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,MeanPredictor,baseline,-0.010195576023324548,0.6769453349174924,0.458254986466556,0.5703996055470192,,1.464367480794369e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,BayesianRidge,baseline,0.31547329448848227,0.5572448539675445,0.31052182727331007,0.4241708333408572,0.5969836936256311,0.5203355119604474
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,RandomForest,baseline,0.21937569232056686,0.5950752720753073,0.35411457943550106,0.46065603982977316,0.520715888420172,0.35168520214381854
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,LightGBM,baseline,0.24759228046158632,0.5842214387285345,0.34131468947003885,0.44960035177139646,0.5497722682561573,0.4834906374086145
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,LightGBM,tuned,0.2856705323930363,0.5692462149882053,0.32404125327839806,0.4291814185943815,0.5896925167068192,0.5189172230906649
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,4,RandomForest,tuned,0.19818533878405276,0.6030979678498805,0.3637271588246555,0.48633620960810264,0.48338583430337184,0.30181191617897507
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,MeanPredictor,baseline,-0.005664290762514623,0.6754253916461127,0.4561994596803047,0.5728693102070124,,-2.941931148115559e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,BayesianRidge,baseline,0.2865662551772403,0.5688892041344964,0.32363492658078075,0.4350992834972774,0.5689949482339896,0.4884211266146252
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,RandomForest,baseline,0.20096384875957818,0.6020521102316283,0.3624667434343567,0.46980196196935725,0.4853820600699725,0.33839733309426756
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,LightGBM,baseline,0.18167360150490686,0.6092761095532605,0.37121737767235674,0.47824101478801656,0.4804619382828535,0.41760721627715763
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,LightGBM,tuned,0.2301738725609228,0.5909451762071029,0.3492162012824438,0.45581384935306096,0.5129416647482061,0.44189646736408283
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,5,RandomForest,tuned,0.19680744264303607,0.6036159489331963,0.36435221380652305,0.48857805405074234,0.4790759450985224,0.30056440629516223
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,MeanPredictor,baseline,-0.0007760873687465697,0.6737818817191121,0.45398202413294764,0.5778441881291495,,1.4781503769342456e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,BayesianRidge,baseline,0.28922616487419583,0.5678277131586765,0.3224283118310122,0.43911040934788564,0.5777441822007932,0.5004000567781745
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,RandomForest,baseline,0.1682798627447195,0.6142419547318351,0.37729317895278575,0.47386898199693755,0.4395072096288346,0.3358345805376645
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,LightGBM,baseline,0.2182202240853135,0.5955155199099968,0.35463873445367383,0.45635722959205527,0.5083728342006837,0.44706732789315606
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,LightGBM,tuned,0.24473125206125013,0.5853311350771585,0.34261253769071476,0.4545015407272772,0.5326203685389761,0.46530555911679305
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,6,RandomForest,tuned,0.193150640337586,0.6049884700703216,0.36601104891802844,0.48978473995349314,0.4665798765916468,0.29790268615023474
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,MeanPredictor,baseline,-0.0031946564802232125,0.6745955525800136,0.4550791595607339,0.57475424480085,,-1.4745867526459006e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,BayesianRidge,baseline,0.2745690459357407,0.5736525256815593,0.32907722022083213,0.45017048390399433,0.5613305631843636,0.4635398101728859
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,RandomForest,baseline,0.19584953171158648,0.6039757866929463,0.3647867509113633,0.4735690130462193,0.47116813172204264,0.327348637136541
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,LightGBM,baseline,0.2132648643660351,0.5973998946457886,0.3568866341227993,0.4654416379633333,0.4957273686988171,0.4394502327741542
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,LightGBM,tuned,0.24655312647836725,0.5846247350718448,0.3417860808578247,0.44806265981218346,0.5156670406313735,0.464053505837535
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,7,RandomForest,tuned,0.1914217569990938,0.6056362953216481,0.36679532221093053,0.49055549229138956,0.46730165009224817,0.2927128420558617
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,MeanPredictor,baseline,-0.0032718575695074303,0.6746215089132336,0.4551141802883681,0.5746859632552199,,2.948946568389925e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,BayesianRidge,baseline,0.27311028398860315,0.5742290121159971,0.32973895835571393,0.4451749827199355,0.5597243253233551,0.48554227217868245
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,RandomForest,baseline,0.15631638472588094,0.618643816019681,0.3827201710993929,0.48135619577504724,0.4458879013770764,0.3164921426803447
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,LightGBM,baseline,0.19553045517914236,0.6040955997095594,0.36493149358845217,0.4655369051634892,0.49526061534069876,0.43645385731180947
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,LightGBM,tuned,0.2100966186221851,0.5986015747866633,0.3583238453370733,0.44941850895208246,0.5124014694867496,0.4508818200385667
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,8,RandomForest,tuned,0.18538934469585044,0.6078912774574677,0.36953180520887197,0.48733016966895976,0.46066318209379165,0.30519570325056145
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,MeanPredictor,baseline,-0.0015995153217800429,0.6740590150191896,0.45435555572864017,0.5764530301188564,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,BayesianRidge,baseline,0.32170855636983053,0.5547011137791379,0.3076933256278161,0.4272126612559792,0.6058484405347478,0.5250671244119687
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,RandomForest,baseline,0.22328112048936533,0.5935848382343077,0.35234296018164923,0.46231042571166353,0.5056003106284876,0.38145351318903964
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,LightGBM,baseline,0.21243968928697587,0.5977131069896446,0.3572609582672144,0.4639578101769093,0.5125286251716205,0.45594161788868376
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,LightGBM,tuned,0.2570177092783118,0.5805506287145572,0.3370390325008677,0.4494813276545892,0.5519231081006591,0.4902473370549773
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.25,528,9,RandomForest,tuned,0.19988068537948134,0.6024600391755658,0.3629580988034242,0.4887635634037454,0.47220369511716664,0.3182057082650567
LOG MDR1-MDCK ER (B-A/A-B),MDR1,0.5,1056,0,MeanPredictor,baseline,-0.00035170193933553584,0.6736390058364605,0.45378951018433494,0.5789562838642378,,0.0
